""
"ASX:EZZ","EZZ Life Science Holdings Ltd","Australian Stock Exchange Ltd","Australia","Healthcare","16525841.23029467159022","0.2871404000","0.38557933294775","10.754910"
"ASX:FAR","FAR Ltd","Australian Stock Exchange Ltd","Australia","Energy","216628.85023208909849","-0.3901182000","0.59876021414483","n/a"
"ASX:FOS","FOS Capital Ltd","Australian Stock Exchange Ltd","Australia","Consumer Cyclicals","6048345.71636191069389","0.4715156000","0.18908217288784","10.143200"
"ASX:FTT","Dominion Minerals Ltd","Australian Stock Exchange Ltd","Australia","Basic Materials","498887.75192418917115","-0.7303161000","n/a","n/a"
"ASX:GC1","Glennon Small Companies Ltd","Australian Stock Exchange Ltd","Australia","Financials","9785558.57098367219825","2.8296130000","0.61173644169596","4.218010"
"ASX:IBC","Ironbark Capital Limited","Australian Stock Exchange Ltd","Australia","Financials","6735774.34711037949904","3.4651290000","0.36704186501757","9.154800"
"ASX:ICS","ICSGlobal Ltd","Australian Stock Exchange Ltd","Australia","Consumer Non-Cyclicals","630.27390962613635","1.4285710000","0.42659162699649","0.357200"
"ASX:KAT","Katana Capital Limited","Australian Stock Exchange Ltd","Australia","Financials","9069270.81016149842061","2.2297330000","0.79711112099776","5.212630"
"ASX:LAN","Lanyon Investment Company Ltd","Australian Stock Exchange Ltd","Australia","Financials","-85872.96643976805920","-1.4693980000","0.02446945766784","n/a"
"ASX:MEG","Megado Gold Ltd","Australian Stock Exchange Ltd","Australia","Basic Materials","0.00000000000000","n/a","0.07192537556910","n/a"
"ASX:MMJ","MMJ Group Holdings Ltd","Australian Stock Exchange Ltd","Australia","Healthcare","585042.48787649597366","-0.0640569000","0.05487090507333","n/a"
"ASX:NAC","NAOS Ex-50 Opportunities Company Ltd","Australian Stock Exchange Ltd","Australia","Financials","24685033.58989188948703","4.1292030000","0.90833592857884","2.857410"
"ASX:NCC","Naos Emerging Opportunities Company Ltd","Australian Stock Exchange Ltd","Australia","Financials","21972853.73196304370393","1282.3710000000","0.78969613382569","3.354010"
"ASX:NSC","NAOS Small Cap Opportunities Company Ltd","Australian Stock Exchange Ltd","Australia","Financials","56482923.28454271774110","10.4979600000","0.65993385831443","2.679750"
"ASX:PAF","PM Capital Asian Opportunities Fund Ltd","Australian Stock Exchange Ltd","Australia","Financials","12029341.10423988966499","4.2118220000","0.81194109534191","5.878250"
"ASX:RPG","Raptis Group Limited","Australian Stock Exchange Ltd","Australia","Real Estate","308470.88134537527250","1.1970420000","0.02446945766784","n/a"
"ASX:SAU","Southern Gold Limited","Australian Stock Exchange Ltd","Australia","Basic Materials","162655.15860657561062","2.8735650000","0.04745591790126","3.290490"
"ASX:TB8XX","Tianmei Beverage Group Corporation Ltd","Australian Stock Exchange Ltd","Australia","Consumer Non-Cyclicals","75458839.40620782726046","0.5324135000","n/a","n/a"
"ASX:TGF","Tribeca Global Natural Resources Ltd","Australian Stock Exchange Ltd","Australia","Financials","58799913.98614880396257","2.4907170000","1.85374679301805","2.947970"
"ASX:TOP","Thorney Opportunities Ltd","Australian Stock Exchange Ltd","Australia","Financials","28779663.65618187480536","1.8266480000","0.41523928163604","4.960580"
"ASX:VOR","Vortiv Ltd","Australian Stock Exchange Ltd","Australia","Technology","73408.37300351470392","23.7500000000","0.03262594355712","0.548490"
"ASX:YOW","Yowie Group Ltd","Australian Stock Exchange Ltd","Australia","Consumer Non-Cyclicals","12578376.41440880307277","0.1696466000","0.03188444483991","7.609650"
"ATH:ANDRO","Alpha Trust Andromeda Invt Trust SA","Athens Stock Exchange","Greece","Financials","2009182.39577053285721","-0.5666517000","33.85428743681306","2.517270"
"ATH:CNLCAP","CNL Capital EKES AIFM","Athens Stock Exchange","Greece","Financials","1235495.98849881741873","-0.0909215000","9.79687427537912","17.459040"
"BAK:CHEWA","Chewathai PCL","Stock Exchange of Thailand (Bangkok)","Thailand","Real Estate","48922044.63208685162847","0.4563832000","0.03196622436671","6.516660"
"BAK:CITY","City Steel PCL","Stock Exchange of Thailand (Bangkok)","Thailand","Basic Materials","5774891.43546441495778","-0.2790538000","0.08443908323281","n/a"
"BAK:EVER","Everland PCL","Stock Exchange of Thailand (Bangkok)","Thailand","Real Estate","97745747.88902291917973","-0.3262126000","0.01115802171291","64.912280"
"BAK:IFS","IFS Capital (Thailand) PCL","Stock Exchange of Thailand (Bangkok)","Thailand","Financials","10160989.14354644149578","-0.1817325000","0.07901085645356","10.547080"
"BAK:JSP","JSP Property PCL","Stock Exchange of Thailand (Bangkok)","Thailand","Real Estate","36120958.98673100120627","-0.4192977000","0.01145958986731","n/a"
