""
"BEL:CNPR","Centroprom a.d. Beograd","Belgrade Stock Exchange","Serbia","Consumer Non-Cyclicals","113476.15756738078784","1.2314110000","8.88537861585546","1.278330"
"BEL:IRTL","Iritel a.d.","Belgrade Stock Exchange","Serbia","Technology","6297314.64112943034850","-0.0795411000","11.84717148780729","10.347000"
"BEL:JAAB","JAA AUTORSKA AGENCIJA ZA SRBIJU AD","Belgrade Stock Exchange","Serbia","Industrials","318560.56866423141475","0.0678779000","59.23585743903643","n/a"
"BEL:PUUE","Putevi a.d. Uzice","Belgrade Stock Exchange","Serbia","Industrials","84650182.64389377036233","0.3112509000","2.94204758613881","n/a"
"BEL:SPRU","Sremput ad Ruma","Belgrade Stock Exchange","Serbia","Industrials","40014581.89357290946786","-0.2609490000","10.42551090927041","n/a"
"BER:HYW","Hydrotec Gesellschaft fuer Wassrtchnk AG","Berlin Stock Exchange","Germany","Industrials","440731.80911746973983","-0.7148494000","0.05796967026852","n/a"
"BER:SU3","Sunline AG","Berlin Stock Exchange","Germany","Energy","58320966.47034271669063","0.0007958000","0.03825998237722","0.255500"
"BIT:AUTME","Autostrade Meridionali S.p.A.","Italian SE (Mercato Continuo Italia)","Italy","Industrials","76777350.09043268561888","-0.2676259000","32.69489403144275","12.069590"
"BIT:CDR","CdR Advance Capital SpA","Italian SE (Mercato Continuo Italia)","Italy","Financials","9727.31067105690303","-0.9900916000","n/a","n/a"
"BIT:CSP","CSP International Fashion Group S.p.A.","Italian SE (Mercato Continuo Italia)","Italy","Consumer Cyclicals","96150813.89417056995780","-0.2365996000","0.49158280387701","n/a"
"BOM:500142","F G P Ltd","Bombay Stock Exchange","India","Real Estate","22807.45043380837740","-0.3448276000","0.03081006462111","53.833610"
"BOM:500159","Metroglobal Ltd","Bombay Stock Exchange","India","Financials","33645084.06079319244286","0.0240630000","1.12169975525338","14.201690"
"BOM:500329","Pentamedia Graphics Limited","Bombay Stock Exchange","India","Consumer Cyclicals","516275.31660342378510","0.1945070000","0.00386793019053","n/a"
"BOM:500422","Transchem Ltd","Bombay Stock Exchange","India","Financials","0.00000000000000","n/a","0.26675380624337","9.934090"
"BOM:501630","Anand Projects Ltd","Bombay Stock Exchange","India","Industrials","1160361.85153816913525","3.0921830000","n/a","n/a"
"BOM:503205","Shree Ram Urban Infrastructure Ltd","Bombay Stock Exchange","India","Real Estate","10027942.46120399330448","-0.2785612000","n/a","n/a"
"BOM:503229","Simplex Realty Ltd","Bombay Stock Exchange","India","Real Estate","554318.94418843488873","-0.5429056000","1.00699561856873","47.785110"
"BOM:503657","Veer Energy + Infrastructure Ltd","Bombay Stock Exchange","India","Energy","1008622.81678681702690","0.2402742000","0.18512714153290","347.000000"
"BOM:503675","Wagend Infra Venture Ltd","Bombay Stock Exchange","India","Industrials","0.00000000000000","n/a","0.01627198218085","n/a"
"BOM:503691","Sahara One Media + Entertainment Ltd.","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","-1.0000000000","0.39079432614654","n/a"
"BOM:505840","Jaipan Industries Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","1951150.70923168234957","-0.3379058000","0.12670805796560","40.967700"
"BOM:506016","JRI Industries and Infrastructure Ltd","Bombay Stock Exchange","India","Industrials","14431.38091776647038","-0.7373149000","n/a","n/a"
"BOM:506863","Swadeshi Industries + Leasing Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","153081.20652746563878","-0.0179354000","0.02107355069323","n/a"
"BOM:506910","Jaysynth Dyestuff India Ltd(NDA)","Bombay Stock Exchange","India","Basic Materials","16940854.01231068815813","0.0867116000","1.07635160819201","12.138280"
"BOM:507833","Computer Point Ltd","Bombay Stock Exchange","India","Technology","706.89758654493801","-0.8014981000","0.01707224359958","28.262310"
"BOM:507962","Rajath Finance Limited","Bombay Stock Exchange","India","Financials","415913.46506525464985","0.1038769000","0.10136644637248","125.082300"
"BOM:508860","Diamant Infrastructure Limited","Bombay Stock Exchange","India","Industrials","0.00000000000000","n/a","0.00693559896233","n/a"
"BOM:508996","Satra Properties (India) Ltd.","Bombay Stock Exchange","India","Real Estate","4361011.26367946862642","-0.7419318000","0.01200392128095","n/a"
"BOM:508998","Sterling International Enterprises Ltd","Bombay Stock Exchange","India","Energy","61803122.35330207867904","n/a","n/a","n/a"
"BOM:509048","Lancor Holdings Ltd","Bombay Stock Exchange","India","Real Estate","6955645.51086688318184","-0.1049156000","0.17272308954258","n/a"
"BOM:509470","Bombay Oxygen Investments Ltd","Bombay Stock Exchange","India","Financials","0.00000000000000","-1.0000000000","166.32099819274296","3.069780"
"BOM:509563","Garware Marine Industries Ltd","Bombay Stock Exchange","India","Industrials","173244.99336449906970","0.1603540000","0.09883228521317","11.741960"
"BOM:511012","Yamini Investments Company Ltd","Bombay Stock Exchange","India","Financials","329107.50845276123534","-0.0759406000","0.00733572967169","97.001760"
"BOM:511064","Aplaya Creations Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","1876226.23390307500450","-0.9043901000","0.00266753806243","n/a"
